code|name|text
GR011|Asian swamp eel fresh|Asian swamp eel fresh contains nutrients such as 1.2 g zat abu, 74.9 g zat air, 1.3 mg zat besi, 0 mcg zat beta-karoten, 123 zat energi, 146 mg zat fosfor, 349.0 mg zat kalium, 5 mg zat kalsium, 3.3 g zat karbohidrat, 0 mcg zat karoten total, 5.5 g zat lemak, 32 mg zat natrium, 1.2 mg zat niasin, 15.1 g zat protein, 0 mcg zat retinol, 0.03 mg zat riboflavin, 0.7 mg zat seng, 0.0 g zat serat, 0.10 mg zat tembaga, 0.20 mg zat thiamin dan 0 mg zat vitamin c. 
GR012|Eel saltwater fresh|Eel saltwater fresh contains nutrients such as 1.3 g zat abu, 78.0 g zat air, 2.0 mg zat besi, 0 mcg zat beta-karoten, 91 zat energi, 150 mg zat fosfor, 233.3 mg zat kalium, 20 mg zat kalsium, 0.0 g zat karbohidrat, 0 mcg zat karoten total, 1.7 g zat lemak, 129 mg zat natrium, 1.8 mg zat niasin, 19.0 g zat protein, 45 mcg zat retinol, 0.10 mg zat riboflavin, 0.3 mg zat seng, 0.0 g zat serat, 0.10 mg zat tembaga, 0.05 mg zat thiamin dan 0 mg zat vitamin c. 
GR013|Spotted barb fresh|Spotted barb fresh contains nutrients such as 2.3 g zat abu, 79.2 g zat air, 1.3 mg zat besi, 0 mcg zat beta-karoten, 80 zat energi, 315 mg zat fosfor, 356.0 mg zat kalium, 303 mg zat kalsium, 2.2 g zat karbohidrat, 0 mcg zat karoten total, 1.4 g zat lemak, 41 mg zat natrium, 1.4 mg zat niasin, 14.7 g zat protein, 0 mcg zat retinol, 0.14 mg zat riboflavin, 0.8 mg zat seng, 0.0 g zat serat, 0.00 mg zat tembaga, 1.20 mg zat thiamin dan 0 mg zat vitamin c. 
GR014|Kissing gourami fresh|Kissing gourami fresh contains nutrients such as 9.0 g zat abu, 70.0 g zat air, 1.0 mg zat besi, 0 mcg zat beta-karoten, 109 zat energi, 500 mg zat fosfor, 323.5 mg zat kalium, 500 mg zat kalsium, 0.0 g zat karbohidrat, 0 mcg zat karoten total, 4.0 g zat lemak, 109 mg zat natrium, 2.6 mg zat niasin, 17.0 g zat protein, 45 mcg zat retinol, 0.10 mg zat riboflavin, 1.3 mg zat seng, 0.0 g zat serat, 0.60 mg zat tembaga, 0.05 mg zat thiamin dan 0 mg zat vitamin c. 
GR015|Cyprinid fish fresh|Cyprinid fish fresh contains nutrients such as 1.4 g zat abu, 79.1 g zat air, 1.0 mg zat besi, 0 mcg zat beta-karoten, 90 zat energi, 265 mg zat fosfor, 207.0 mg zat kalium, 125 mg zat kalsium, 2.1 g zat karbohidrat, 0 mcg zat karoten total, 2.5 g zat lemak, 35 mg zat natrium, 2.9 mg zat niasin, 14.9 g zat protein, 0 mcg zat retinol, 0.03 mg zat riboflavin, 0.6 mg zat seng, 0.0 g zat serat, 0.40 mg zat tembaga, 0.36 mg zat thiamin dan 0 mg zat vitamin c. 
GR016|Giant trevally fresh|Giant trevally fresh contains nutrients such as 10.6 g zat abu, 68.3 g zat air, 1.5 mg zat besi, 0 mcg zat beta-karoten, 88 zat energi, 1760 mg zat fosfor, 202.0 mg zat kalium, 27 mg zat kalsium, 6.2 g zat karbohidrat, 0 mcg zat karoten total, 0.7 g zat lemak, 217 mg zat natrium, 2.7 mg zat niasin, 14.2 g zat protein, 0 mcg zat retinol, 0.09 mg zat riboflavin, 4.1 mg zat seng, 0.0 g zat serat, 0.00 mg zat tembaga, 0.72 mg zat thiamin dan 0 mg zat vitamin c. 
GR017|Herring fresh|Herring fresh contains nutrients such as 1.6 g zat abu, 75.5 g zat air, 0.4 mg zat besi, 0 mcg zat beta-karoten, 100 zat energi, 90 mg zat fosfor, 390.0 mg zat kalium, 90 mg zat kalsium, 4.9 g zat karbohidrat, 0 mcg zat karoten total, 2.4 g zat lemak, 390 mg zat natrium, 0 mg zat niasin, 14.7 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0.8 mg zat seng, 0 g zat serat, 0.70 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
GR018|Skipjack tuna fresh|Skipjack tuna fresh contains nutrients such as 1.5 g zat abu, 66.7 g zat air, 0.5 mg zat besi, 0 mcg zat beta-karoten, 134 zat energi, 29 mg zat fosfor, 489.0 mg zat kalium, 29 mg zat kalsium, 5.0 g zat karbohidrat, 0 mcg zat karoten total, 1.3 g zat lemak, 197 mg zat natrium, 0.8 mg zat niasin, 25.5 g zat protein, 0 mcg zat retinol, 0.02 mg zat riboflavin, 0.5 mg zat seng, 0 g zat serat, 0.10 mg zat tembaga, 0.30 mg zat thiamin dan 0 mg zat vitamin c. 
GR019|Skipjack tuna liver fresh|Skipjack tuna liver fresh contains nutrients such as 1.2 g zat abu, 73.0 g zat air, 2.9 mg zat besi, 0 mcg zat beta-karoten, 107 zat energi, 242 mg zat fosfor, 239.0 mg zat kalium, 23 mg zat kalsium, 5.5 g zat karbohidrat, 0 mcg zat karoten total, 0.7 g zat lemak, 66 mg zat natrium, 21.7 mg zat niasin, 19.6 g zat protein, 386 mcg zat retinol, 0.05 mg zat riboflavin, 0.6 mg zat seng, 0.0 g zat serat, 0.20 mg zat tembaga, 0.17 mg zat thiamin dan 0 mg zat vitamin c. 
GR020|Skipjack tuna heart fresh|Skipjack tuna heart fresh contains nutrients such as 1.4 g zat abu, 73.4 g zat air, 0.9 mg zat besi, 0 mcg zat beta-karoten, 120 zat energi, 30 mg zat fosfor, 280.0 mg zat kalium, 30 mg zat kalsium, 10.0 g zat karbohidrat, 0 mcg zat karoten total, 3.9 g zat lemak, 420 mg zat natrium, 0.2 mg zat niasin, 11.3 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 4.3 mg zat seng, 0 g zat serat, 1.60 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
GR021|Skipjack tuna stomach fresh|Skipjack tuna stomach fresh contains nutrients such as 1.1 g zat abu, 76.3 g zat air, 3.4 mg zat besi, 0 mcg zat beta-karoten, 116 zat energi, 40 mg zat fosfor, 250.0 mg zat kalium, 10 mg zat kalsium, 10.2 g zat karbohidrat, 0 mcg zat karoten total, 1.2 g zat lemak, 360 mg zat natrium, 0.1 mg zat niasin, 11.2 g zat protein, 908 mcg zat retinol, 0 mg zat riboflavin, 1.9 mg zat seng, 0 g zat serat, 0.50 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
GR022|Squid fresh|Squid fresh contains nutrients such as 0.9 g zat abu, 79.1 g zat air, 2.1 mg zat besi, 0 mcg zat beta-karoten, 86 zat energi, 110 mg zat fosfor, 210.0 mg zat kalium, 20 mg zat kalsium, 8.7 g zat karbohidrat, 0 mcg zat karoten total, 1.1 g zat lemak, 230 mg zat natrium, 0.3 mg zat niasin, 10.2 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 9.3 mg zat seng, 0 g zat serat, 0.30 mg zat tembaga, 0.24 mg zat thiamin dan 0 mg zat vitamin c. 
GR023|Leaf fish fresh|Leaf fish fresh contains nutrients such as 1.2 g zat abu, 78.6 g zat air, 0.8 mg zat besi, 0 mcg zat beta-karoten, 101 zat energi, 210 mg zat fosfor, 270.0 mg zat kalium, 80 mg zat kalsium, 4.6 g zat karbohidrat, 0 mcg zat karoten total, 4.1 g zat lemak, 120 mg zat natrium, 0.1 mg zat niasin, 11.5 g zat protein, 0 mcg zat retinol, 0.07 mg zat riboflavin, 0.9 mg zat seng, 0.0 g zat serat, 0.10 mg zat tembaga, 0.08 mg zat thiamin dan 0 mg zat vitamin c. 
GR024|Caesionidae fresh|Caesionidae fresh contains nutrients such as 0.3 g zat abu, 74.1 g zat air, 0.5 mg zat besi, 29 mcg zat beta-karoten, 108 zat energi, 220 mg zat fosfor, 230.0 mg zat kalium, 30 mg zat kalsium, 2.1 g zat karbohidrat, 0 mcg zat karoten total, 1.2 g zat lemak, 50 mg zat natrium, 0.2 mg zat niasin, 22.3 g zat protein, 40 mcg zat retinol, 0.10 mg zat riboflavin, 0.6 mg zat seng, 0.0 g zat serat, 0.10 mg zat tembaga, 0.00 mg zat thiamin dan 0 mg zat vitamin c. 
GR025|Snakehead murrel fresh|Snakehead murrel fresh contains nutrients such as 1.1 g zat abu, 79.6 g zat air, 0.1 mg zat besi, 0 mcg zat beta-karoten, 80 zat energi, 139 mg zat fosfor, 254.0 mg zat kalium, 170 mg zat kalsium, 2.6 g zat karbohidrat, 0 mcg zat karoten total, 0.5 g zat lemak, 65 mg zat natrium, 0.1 mg zat niasin, 16.2 g zat protein, 335 mcg zat retinol, 0.20 mg zat riboflavin, 0.4 mg zat seng, 0.0 g zat serat, 0.30 mg zat tembaga, 0.40 mg zat thiamin dan 0 mg zat vitamin c. 
GR026|Heu fish fresh|Heu fish fresh contains nutrients such as 6.2 g zat abu, 75.6 g zat air, 2.1 mg zat besi, 0 mcg zat beta-karoten, 81 zat energi, 990 mg zat fosfor, 210.0 mg zat kalium, 1910 mg zat kalsium, 6.6 g zat karbohidrat, 0 mcg zat karoten total, 1.6 g zat lemak, 240 mg zat natrium, 0.2 mg zat niasin, 10.0 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 2.7 mg zat seng, 0 g zat serat, 0.10 mg zat tembaga, 0.87 mg zat thiamin dan 0 mg zat vitamin c. 
GR027|Rohu fish fresh|Rohu fish fresh contains nutrients such as 1.1 g zat abu, 78.2 g zat air, 0.4 mg zat besi, 0 mcg zat beta-karoten, 101 zat energi, 140 mg zat fosfor, 210.0 mg zat kalium, 50 mg zat kalsium, 6.7 g zat karbohidrat, 0 mcg zat karoten total, 3.7 g zat lemak, 70 mg zat natrium, 0.1 mg zat niasin, 10.3 g zat protein, 67 mcg zat retinol, 0.10 mg zat riboflavin, 0.4 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.00 mg zat thiamin dan 0 mg zat vitamin c. 
GR028|Shark fresh|Shark fresh contains nutrients such as 1.1 g zat abu, 85.7 g zat air, 2.0 mg zat besi, 0 mcg zat beta-karoten, 57 zat energi, 206 mg zat fosfor, 0 mg zat kalium, 75 mg zat kalsium, 2.2 g zat karbohidrat, 0 mcg zat karoten total, 0.3 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 10.7 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0.02 mg zat tembaga, 0.05 mg zat thiamin dan 0 mg zat vitamin c. 
GR029|Neddlefish fresh|Neddlefish fresh contains nutrients such as 1.2 g zat abu, 80.7 g zat air, 1.7 mg zat besi, 0 mcg zat beta-karoten, 77 zat energi, 170 mg zat fosfor, 0 mg zat kalium, 94 mg zat kalsium, 1.6 g zat karbohidrat, 0 mcg zat karoten total, 0.9 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 15.6 g zat protein, 18 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.07 mg zat thiamin dan 0 mg zat vitamin c. 
GR030|Snapper fresh|Snapper fresh contains nutrients such as 2.3 g zat abu, 77.0 g zat air, 1.0 mg zat besi, 0 mcg zat beta-karoten, 92 zat energi, 200 mg zat fosfor, 0 mg zat kalium, 20 mg zat kalsium, 0.0 g zat karbohidrat, 0 mcg zat karoten total, 0.7 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 20.0 g zat protein, 9 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.05 mg zat thiamin dan 0 mg zat vitamin c. 
GR031|Parrot fish fresh|Parrot fish fresh contains nutrients such as 1.3 g zat abu, 79.7 g zat air, 0.4 mg zat besi, 0 mcg zat beta-karoten, 82 zat energi, 160 mg zat fosfor, 300.0 mg zat kalium, 20 mg zat kalsium, 6.4 g zat karbohidrat, 0 mcg zat karoten total, 1.2 g zat lemak, 90 mg zat natrium, 0.2 mg zat niasin, 11.4 g zat protein, 18 mcg zat retinol, 0 mg zat riboflavin, 0.3 mg zat seng, 0 g zat serat, 0.10 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
GR032|Cyprinid freshwater fish fresh|Cyprinid freshwater fish fresh contains nutrients such as 1.3 g zat abu, 80.3 g zat air, 0.9 mg zat besi, 0 mcg zat beta-karoten, 77 zat energi, 248 mg zat fosfor, 334.0 mg zat kalium, 182 mg zat kalsium, 1.3 g zat karbohidrat, 0 mcg zat karoten total, 0.7 g zat lemak, 40 mg zat natrium, 1.9 mg zat niasin, 16.4 g zat protein, 0 mcg zat retinol, 0.15 mg zat riboflavin, 0.8 mg zat seng, 0.0 g zat serat, 0.70 mg zat tembaga, 0.16 mg zat thiamin dan 0 mg zat vitamin c. 
GR033|Kamera fish fresh|Kamera fish fresh contains nutrients such as 1.3 g zat abu, 78.5 g zat air, 0.3 mg zat besi, 0 mcg zat beta-karoten, 86 zat energi, 170 mg zat fosfor, 290.0 mg zat kalium, 50 mg zat kalsium, 0.0 g zat karbohidrat, 0 mcg zat karoten total, 0.8 g zat lemak, 90 mg zat natrium, 0.1 mg zat niasin, 19.7 g zat protein, 26 mcg zat retinol, 0.08 mg zat riboflavin, 0.1 mg zat seng, 0.0 g zat serat, 0.30 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
GR034|Malay combtail fresh|Malay combtail fresh contains nutrients such as 1.3 g zat abu, 74.2 g zat air, 1.2 mg zat besi, 0 mcg zat beta-karoten, 132 zat energi, 272 mg zat fosfor, 229.0 mg zat kalium, 151 mg zat kalsium, 0.8 g zat karbohidrat, 0 mcg zat karoten total, 6.7 g zat lemak, 78 mg zat natrium, 0 mg zat niasin, 17.0 g zat protein, 0 mcg zat retinol, 0.03 mg zat riboflavin, 0.7 mg zat seng, 0.0 g zat serat, 0.90 mg zat tembaga, 0.07 mg zat thiamin dan 0 mg zat vitamin c. 
GR035|Mackerel tuna fresh|Mackerel tuna fresh contains nutrients such as 1.7 g zat abu, 76.1 g zat air, 1.5 mg zat besi, 0 mcg zat beta-karoten, 110 zat energi, 300 mg zat fosfor, 300.0 mg zat kalium, 80 mg zat kalsium, 5.4 g zat karbohidrat, 0 mcg zat karoten total, 4.2 g zat lemak, 340 mg zat natrium, 0.2 mg zat niasin, 12.6 g zat protein, 146 mcg zat retinol, 0 mg zat riboflavin, 1.4 mg zat seng, 0 g zat serat, 0.20 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
GR036|Indian mackerel mackerel fresh|Indian mackerel mackerel fresh contains nutrients such as 3.4 g zat abu, 77.2 g zat air, 2.4 mg zat besi, 0 mcg zat beta-karoten, 93 zat energi, 217 mg zat fosfor, 255.3 mg zat kalium, 65 mg zat kalsium, 0.8 g zat karbohidrat, 0 mcg zat karoten total, 2.1 g zat lemak, 137 mg zat natrium, 1.6 mg zat niasin, 16.5 g zat protein, 0 mcg zat retinol, 0.09 mg zat riboflavin, 0.7 mg zat seng, 0.0 g zat serat, 0.34 mg zat tembaga, 0.01 mg zat thiamin dan 0 mg zat vitamin c. 
GR037|Snail fresh|Snail fresh contains nutrients such as 1.2 g zat abu, 82.1 g zat air, 2.0 mg zat besi, 0 mcg zat beta-karoten, 70 zat energi, 72 mg zat fosfor, 101.0 mg zat kalium, 53 mg zat kalsium, 5.2 g zat karbohidrat, 0 mcg zat karoten total, 0.7 g zat lemak, 342 mg zat natrium, 5.8 mg zat niasin, 10.8 g zat protein, 401 mcg zat retinol, 0.05 mg zat riboflavin, 0.5 mg zat seng, 0 g zat serat, 0.50 mg zat tembaga, 0.22 mg zat thiamin dan 0 mg zat vitamin c. 
GR038|Crab fresh|Crab fresh contains nutrients such as 9.2 g zat abu, 65.0 g zat air, 0.0 mg zat besi, 0 mcg zat beta-karoten, 161 zat energi, 237 mg zat fosfor, 0 mg zat kalium, 70 mg zat kalsium, 2.4 g zat karbohidrat, 0 mcg zat karoten total, 11.5 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 11.9 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.05 mg zat thiamin dan 0 mg zat vitamin c. 
GR039|Clam fresh|Clam fresh contains nutrients such as 2.3 g zat abu, 74.0 g zat air, 2.0 mg zat besi, 0 mcg zat beta-karoten, 109 zat energi, 150 mg zat fosfor, 0 mg zat kalium, 50 mg zat kalsium, 0.0 g zat karbohidrat, 0 mcg zat karoten total, 1.7 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 22.0 g zat protein, 45 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.05 mg zat thiamin dan 0 mg zat vitamin c. 
GR040|Pufferfish fresh|Pufferfish fresh contains nutrients such as 0.5 g zat abu, 80.1 g zat air, 2.2 mg zat besi, 0 mcg zat beta-karoten, 82 zat energi, 229 mg zat fosfor, 0 mg zat kalium, 48 mg zat kalsium, 0.4 g zat karbohidrat, 0 mcg zat karoten total, 1.0 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 18.0 g zat protein, 4 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.04 mg zat thiamin dan 0 mg zat vitamin c. 
GR041|Large saltwater clam fresh|Large saltwater clam fresh contains nutrients such as 1.1 g zat abu, 77.6 g zat air, 0.7 mg zat besi, 0 mcg zat beta-karoten, 90 zat energi, 270 mg zat fosfor, 281.0 mg zat kalium, 88 mg zat kalsium, 0.0 g zat karbohidrat, 0 mcg zat karoten total, 0.9 g zat lemak, 56 mg zat natrium, 0.2 mg zat niasin, 20.4 g zat protein, 1047 mcg zat retinol, 0.03 mg zat riboflavin, 0.9 mg zat seng, 0 g zat serat, 0.30 mg zat tembaga, 0.32 mg zat thiamin dan 0 mg zat vitamin c. 
GR042|Frog fresh|Frog fresh contains nutrients such as 1.0 g zat abu, 76.0 g zat air, 1.0 mg zat besi, 0 mcg zat beta-karoten, 112 zat energi, 100 mg zat fosfor, 0 mg zat kalium, 20 mg zat kalsium, 0.0 g zat karbohidrat, 0 mcg zat karoten total, 3.0 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 20.0 g zat protein, 30 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.05 mg zat thiamin dan 0 mg zat vitamin c. 
GR043|Turtle fresh|Turtle fresh contains nutrients such as 0.9 g zat abu, 78.3 g zat air, 2.0 mg zat besi, 0 mcg zat beta-karoten, 104 zat energi, 143 mg zat fosfor, 0 mg zat kalium, 30 mg zat kalsium, 2.0 g zat karbohidrat, 0 mcg zat karoten total, 3.2 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 15.6 g zat protein, 33 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.03 mg zat thiamin dan 0 mg zat vitamin c. 
GR044|Athlantic threadfin fresh|Athlantic threadfin fresh contains nutrients such as 1.5 g zat abu, 75.6 g zat air, 0.5 mg zat besi, 0 mcg zat beta-karoten, 99 zat energi, 330 mg zat fosfor, 282.0 mg zat kalium, 164 mg zat kalsium, 0.9 g zat karbohidrat, 0 mcg zat karoten total, 1.4 g zat lemak, 76 mg zat natrium, 0.5 mg zat niasin, 20.6 g zat protein, 661 mcg zat retinol, 0.02 mg zat riboflavin, 0.9 mg zat seng, 0 g zat serat, 0.20 mg zat tembaga, 0.30 mg zat thiamin dan 0 mg zat vitamin c. 
GR045|Catfish fresh|Catfish fresh contains nutrients such as 1.3 g zat abu, 75.0 g zat air, 1.6 mg zat besi, 0 mcg zat beta-karoten, 115 zat energi, 190 mg zat fosfor, 240.0 mg zat kalium, 60 mg zat kalsium, 4.4 g zat karbohidrat, 0 mcg zat karoten total, 4.0 g zat lemak, 120 mg zat natrium, 0.1 mg zat niasin, 15.3 g zat protein, 0 mcg zat retinol, 0.10 mg zat riboflavin, 1.0 mg zat seng, 0.0 g zat serat, 0.20 mg zat tembaga, 0.20 mg zat thiamin dan 0 mg zat vitamin c. 
GR046|Indian scad fresh|Indian scad fresh contains nutrients such as 2.0 g zat abu, 80.0 g zat air, 2.0 mg zat besi, 8 mcg zat beta-karoten, 86 zat energi, 150 mg zat fosfor, 276.7 mg zat kalium, 20 mg zat kalsium, 0.0 g zat karbohidrat, 0 mcg zat karoten total, 2.0 g zat lemak, 65 mg zat natrium, 2.6 mg zat niasin, 16.0 g zat protein, 45 mcg zat retinol, 0.10 mg zat riboflavin, 1.1 mg zat seng, 0.0 g zat serat, 0.10 mg zat tembaga, 0.05 mg zat thiamin dan 0 mg zat vitamin c. 
GR047|Largehead hairtail fresh|Largehead hairtail fresh contains nutrients such as 1.5 g zat abu, 78.2 g zat air, 2.5 mg zat besi, 0 mcg zat beta-karoten, 97 zat energi, 100 mg zat fosfor, 0 mg zat kalium, 40 mg zat kalsium, 0.4 g zat karbohidrat, 0 mcg zat karoten total, 2.0 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 17.9 g zat protein, 21 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.10 mg zat thiamin dan 0 mg zat vitamin c. 
GR048|Indian mackerel fresh|Indian mackerel fresh contains nutrients such as 1.1 g zat abu, 79.7 g zat air, 1.5 mg zat besi, 3 mcg zat beta-karoten, 89 zat energi, 209 mg zat fosfor, 265.8 mg zat kalium, 96 mg zat kalsium, 0.0 g zat karbohidrat, 5 mcg zat karoten total, 1.0 g zat lemak, 51 mg zat natrium, 2.0 mg zat niasin, 18.7 g zat protein, 6 mcg zat retinol, 0.10 mg zat riboflavin, 0.2 mg zat seng, 0.0 g zat serat, 0.00 mg zat tembaga, 0.03 mg zat thiamin dan 0 mg zat vitamin c. 
GR049|Bali sardinella fresh|Bali sardinella fresh contains nutrients such as 2.4 g zat abu, 65.3 g zat air, 1.6 mg zat besi, 0 mcg zat beta-karoten, 154 zat energi, 244 mg zat fosfor, 488.0 mg zat kalium, 80 mg zat kalsium, 10.5 g zat karbohidrat, 0 mcg zat karoten total, 5.0 g zat lemak, 421 mg zat natrium, 9.6 mg zat niasin, 16.8 g zat protein, 0 mcg zat retinol, 0.15 mg zat riboflavin, 1.2 mg zat seng, 0 g zat serat, 0.20 mg zat tembaga, 0.47 mg zat thiamin dan 0 mg zat vitamin c. 
GR050|Tonguefish fresh|Tonguefish fresh contains nutrients such as 1.7 g zat abu, 71.4 g zat air, 0.8 mg zat besi, 0 mcg zat beta-karoten, 125 zat energi, 69 mg zat fosfor, 245.0 mg zat kalium, 136 mg zat kalsium, 2.2 g zat karbohidrat, 0 mcg zat karoten total, 3.4 g zat lemak, 214 mg zat natrium, 0.2 mg zat niasin, 21.3 g zat protein, 0 mcg zat retinol, 0.03 mg zat riboflavin, 1.1 mg zat seng, 0 g zat serat, 0.20 mg zat tembaga, 0.26 mg zat thiamin dan 0 mg zat vitamin c. 
GR051|Mangrove clam fresh|Mangrove clam fresh contains nutrients such as 1.0 g zat abu, 58.0 g zat air, 1.0 mg zat besi, 0 mcg zat beta-karoten, 303 zat energi, 200 mg zat fosfor, 0 mg zat kalium, 20 mg zat kalsium, 0.0 g zat karbohidrat, 0 mcg zat karoten total, 27.0 g zat lemak, 43 mg zat natrium, 0 mg zat niasin, 14.0 g zat protein, 485 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.10 mg zat thiamin dan 2 mg zat vitamin c. 
GR052|Mackerel scad fresh|Mackerel scad fresh contains nutrients such as 1.2 g zat abu, 75.0 g zat air, 1.5 mg zat besi, 0 mcg zat beta-karoten, 120 zat energi, 436 mg zat fosfor, 169.0 mg zat kalium, 329 mg zat kalsium, 4.6 g zat karbohidrat, 0 mcg zat karoten total, 4.9 g zat lemak, 240 mg zat natrium, 3.1 mg zat niasin, 14.3 g zat protein, 0 mcg zat retinol, 0.05 mg zat riboflavin, 1.1 mg zat seng, 0.0 g zat serat, 0.80 mg zat tembaga, 0.00 mg zat thiamin dan 0 mg zat vitamin c. 
GR053|Red mamar fish fresh|Red mamar fish fresh contains nutrients such as 0.9 g zat abu, 74.4 g zat air, 1.6 mg zat besi, 7 mcg zat beta-karoten, 132 zat energi, 173 mg zat fosfor, 346.0 mg zat kalium, 31 mg zat kalsium, 1.1 g zat karbohidrat, 0 mcg zat karoten total, 6.6 g zat lemak, 77 mg zat natrium, 1.7 mg zat niasin, 17.0 g zat protein, 0 mcg zat retinol, 0.03 mg zat riboflavin, 0.8 mg zat seng, 0.0 g zat serat, 0.70 mg zat tembaga, 0.20 mg zat thiamin dan 0 mg zat vitamin c. 
GR054|European carp fresh|European carp fresh contains nutrients such as 1.4 g zat abu, 68.3 g zat air, 1.3 mg zat besi, 0 mcg zat beta-karoten, 147 zat energi, 230 mg zat fosfor, 380.0 mg zat kalium, 80 mg zat kalsium, 2.6 g zat karbohidrat, 0 mcg zat karoten total, 5.2 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 22.5 g zat protein, 89 mcg zat retinol, 0 mg zat riboflavin, 0.7 mg zat seng, 0 g zat serat, 0.20 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
GR055|Catfish fresh|Catfish fresh contains nutrients such as 1.2 g zat abu, 81.1 g zat air, 0.0 mg zat besi, 0 mcg zat beta-karoten, 76 zat energi, 166 mg zat fosfor, 325.0 mg zat kalium, 28 mg zat kalsium, 2.2 g zat karbohidrat, 0 mcg zat karoten total, 1.1 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 14.4 g zat protein, 0 mcg zat retinol, 0.11 mg zat riboflavin, 0.6 mg zat seng, 0 g zat serat, 0.10 mg zat tembaga, 0.31 mg zat thiamin dan 0 mg zat vitamin c. 
GR056|Tilapia fresh|Tilapia fresh contains nutrients such as 3.0 g zat abu, 74.8 g zat air, 1.9 mg zat besi, 0 mcg zat beta-karoten, 113 zat energi, 646 mg zat fosfor, 182.0 mg zat kalium, 642 mg zat kalsium, 3.4 g zat karbohidrat, 0 mcg zat karoten total, 4.9 g zat lemak, 51 mg zat natrium, 1.8 mg zat niasin, 13.9 g zat protein, 0 mcg zat retinol, 0.02 mg zat riboflavin, 3.6 mg zat seng, 0.0 g zat serat, 0.80 mg zat tembaga, 0.21 mg zat thiamin dan 0 mg zat vitamin c. 
GR057|Nasu metti fish fresh|Nasu metti fish fresh contains nutrients such as 2.2 g zat abu, 72.7 g zat air, 1.3 mg zat besi, 0 mcg zat beta-karoten, 109 zat energi, 597 mg zat fosfor, 227.0 mg zat kalium, 95 mg zat kalsium, 3.4 g zat karbohidrat, 0 mcg zat karoten total, 1.8 g zat lemak, 266 mg zat natrium, 4.4 mg zat niasin, 19.9 g zat protein, 195 mcg zat retinol, 0.03 mg zat riboflavin, 2.0 mg zat seng, 0.0 g zat serat, 0.30 mg zat tembaga, 0.26 mg zat thiamin dan 0 mg zat vitamin c. 
GR058|Paling fish fresh|Paling fish fresh contains nutrients such as 3.6 g zat abu, 75.4 g zat air, 0.5 mg zat besi, 0 mcg zat beta-karoten, 100 zat energi, 179 mg zat fosfor, 392.6 mg zat kalium, 40 mg zat kalsium, 0.0 g zat karbohidrat, 0 mcg zat karoten total, 2.2 g zat lemak, 43 mg zat natrium, 3.4 mg zat niasin, 18.8 g zat protein, 45 mcg zat retinol, 0.20 mg zat riboflavin, 0.3 mg zat seng, 0.0 g zat serat, 0.10 mg zat tembaga, 0.37 mg zat thiamin dan 0 mg zat vitamin c. 
